,jefferson_1,jefferson_2,jefferson_3,jefferson_4,randolph_1,randolph_2,randolph_3,randolph_4,jackson_1,jackson_2,jackson_3,jackson_4,jqadams_1,jqadams_2,jqadams_3,jqadams_4,ejames_1,ejames_2,ejames_3,ejames_4,flint_1,flint_2,flint_3,flint_4,hall_1,hall_2,hall_3,hall_4,paulding_1,paulding_2,paulding_3,paulding_4,pike_1,pike_2,pike_3,pike_4,biddle_1,biddle_2,biddle_3,biddle_4,gregg_1,gregg_2,gregg_3,gregg_4,pattie_1,pattie_2,pattie_3,pattie_4,tjames_1,tjames_2,tjames_3,tjames_4,irving_1,irving_2,irving_3,irving_4,bagby_1,bagby_2,bagby_3,bagby_4,cooke_1,cooke_2,cooke_3,cooke_4,cooke_lee_1,cooke_lee_2,cooke_lee_3,cooke_lee_4,davis_1,davis_2,davis_3,davis_4,page_1,page_2,page_3,page_4,cable_1,cable_2,cable_3,cable_4,eggleston_1,eggleston_2,eggleston_3,eggleston_4,twain_1,twain_2,twain_3,twain_4,twain_letters_1,twain_letters_2,twain_letters_3,twain_letters_4,lee_1,lee_2,lee_3,lee_4,cabell_1,cabell_2,cabell_3,cabell_4,christian_1,christian_2,christian_3,christian_4,pollock_1,pollock_2,pollock_3,pollock_4,shsp_1,shsp_2,shsp_3,shsp_4,poe_goldbug_1,poe_goldbug_2,poe_letters_1,beale_letters,beale_letter1,beale_b2,narrative,morriss,narrative_A,narrative_B,beale_letters_2000,narrative_2000
cooke_lee_3,0.9930,0.9881,1.0270,1.2220,1.1215,1.1182,1.1317,1.1046,0.8985,1.1356,0.9634,0.8455,0.8806,0.9324,1.0258,0.7924,0.9573,0.8537,1.0692,0.9518,1.0557,0.8281,0.9452,0.8677,0.8517,0.8488,0.8937,1.1502,1.0415,1.0473,0.9659,0.9818,0.9551,0.8547,1.0534,0.8550,0.8477,0.9518,0.9423,1.0307,1.0143,0.9912,1.0372,1.1595,0.8398,0.9580,0.9321,0.9853,0.8335,0.9642,0.8632,1.0253,0.8501,0.8760,0.9443,0.9237,1.1079,0.9767,1.0270,1.2101,0.6696,0.6986,0.8043,0.9232,0.8859,0.7010,0.0000,0.8517,0.8988,0.8009,0.7905,0.8276,0.9419,1.1306,0.9826,0.9656,0.9113,1.0247,0.9138,1.0530,1.1155,1.0227,0.9800,0.9689,1.0778,1.2105,1.0107,1.0485,1.1931,1.0865,1.1003,1.2250,1.1643,0.9625,1.1397,0.9626,0.9299,0.9723,0.9381,0.8441,0.9846,0.8824,0.7882,0.8487,1.0339,0.9975,0.9437,0.8854,0.9453,0.8872,0.8443,0.8583,1.1520,0.9685,1.3243,1.0674,1.0434,1.3483,0.9645,1.2570,1.0184,1.0763,1.0586,1.0126
cooke_lee_4,0.8889,0.9506,1.0429,1.2511,1.0408,1.0547,1.1067,1.0118,0.8795,1.0385,0.8186,0.8684,0.8902,0.8433,0.8965,0.8382,1.0862,0.9758,1.2223,0.9884,1.0087,0.8876,0.9750,0.8961,0.9157,0.9974,0.9394,1.1063,0.9886,1.0309,0.9218,0.9801,1.0119,0.9203,0.9071,0.8982,0.9839,1.0382,1.1226,1.0941,0.9972,1.1004,1.1174,1.0726,0.8283,1.0728,0.9396,0.8997,0.9371,0.9802,0.9818,0.9805,0.9297,0.9840,1.0973,1.0421,0.9681,0.9942,0.9035,1.1259,0.8522,0.8234,0.8406,0.8975,0.7911,0.9283,0.8517,0.0000,0.9493,0.8492,0.9712,0.8419,1.0743,1.1167,1.0050,1.1294,1.0007,0.9248,0.9315,0.9404,1.1366,1.0503,0.8643,0.9419,1.1000,1.1851,0.9867,1.0594,1.0483,0.9790,0.9722,1.0357,1.0468,0.8353,1.0201,0.8946,0.8656,0.9175,0.8840,0.8324,0.9207,0.9505,0.9040,0.9355,1.0564,0.9537,0.8623,0.9445,0.9602,0.8753,0.8138,0.8628,1.0105,0.9424,1.0716,1.0334,1.0235,1.2494,0.8331,1.1322,0.8799,0.9332,1.0227,0.8783
davis_1,0.9342,0.8794,0.9361,0.9224,1.0692,1.0964,1.2311,1.0496,0.9105,1.1921,1.0015,0.8995,0.8177,0.8845,1.0040,0.9424,0.9832,0.9194,1.1160,1.0428,1.0177,0.9525,0.9973,1.0178,0.8903,0.8465,0.8733,0.9753,0.9752,0.9131,0.9802,0.9491,1.0440,0.9494,0.9813,0.8597,0.9463,1.0164,1.0169,0.9986,0.9905,1.0288,1.0492,0.9852,0.8754,1.0915,0.9456,1.0201,0.8827,0.9665,1.0118,1.0685,0.9487,1.0262,1.1824,1.0737,1.0030,1.2036,1.0024,1.3718,0.7950,0.8601,0.9772,1.0099,0.8271,0.9858,0.8988,0.9493,0.0000,0.8440,0.7796,0.8292,1.0428,1.1636,1.2194,1.1657,0.9308,1.1052,1.1686,1.1782,0.9880,0.9986,1.0706,0.9359,1.1094,1.2525,1.0954,0.9985,1.1329,1.1373,1.1982,1.2073,1.1992,1.0031,1.0330,1.0792,0.9624,1.0325,0.9714,0.8863,1.0266,0.9432,0.9620,0.9699,0.9515,0.9282,0.9300,1.0016,0.9497,0.9955,0.9539,0.9457,1.2584,0.9932,1.2096,0.9209,0.9243,1.3078,0.8035,1.3275,0.9307,0.8690,0.9446,0.9295
davis_2,0.8994,0.8716,0.9460,1.1234,1.0567,1.0556,1.0546,1.0233,0.8463,1.0229,0.7958,0.8073,0.8933,0.9787,0.9081,0.8546,1.0602,0.9354,1.1542,0.9865,1.0163,0.9151,0.9225,0.8517,0.9365,0.9047,0.8916,1.0368,0.9955,0.9792,0.9935,0.9382,1.0938,0.9342,1.0196,0.9156,0.9015,1.0486,1.0158,1.0705,0.9681,1.0115,0.9961,1.0939,0.8546,1.0231,0.9331,1.0132,0.8845,1.0500,0.9212,1.0472,0.9134,0.9554,1.0691,1.0202,0.9973,1.1654,0.8528,1.1820,0.7526,0.7589,1.0024,1.0139,0.8797,0.8268,0.8009,0.8492,0.8440,0.0000,0.8326,0.6829,1.0485,1.1719,1.1262,1.1351,1.0672,1.0531,1.0916,1.0810,1.0453,0.9305,0.9641,0.9411,1.1356,1.2830,1.0281,1.0944,1.0468,1.1105,1.1439,1.0899,1.1436,0.9620,1.0818,0.9369,0.9137,0.9193,0.9360,0.8639,0.8762,0.9455,0.8799,0.8361,0.8850,0.9247,0.8913,0.9382,0.9778,0.8764,0.8211,0.8622,1.1178,0.8832,1.1911,1.0323,0.9983,1.3018,0.9030,1.2183,0.9801,0.9939,1.0180,0.9751
davis_3,0.9944,0.8433,0.9684,1.1233,1.2340,1.1855,1.2199,1.1461,0.9559,1.1999,1.0219,0.8537,0.8424,0.9696,1.0096,0.9774,0.9181,0.8165,1.0107,0.8127,1.0167,0.9198,0.8916,0.9132,0.8206,0.8222,0.9047,1.1146,1.1284,0.9951,1.0937,1.0142,0.8957,0.9880,1.1041,0.9353,0.7360,1.0206,0.9874,1.0005,1.0541,0.9924,1.0255,1.1314,0.8907,0.9805,0.9687,1.0403,0.6927,0.9427,0.9434,1.0573,0.8854,0.9098,1.0626,0.9867,1.0847,1.0935,0.9719,1.2386,0.7341,0.8622,0.9668,0.7804,0.9190,0.8107,0.7905,0.9712,0.7796,0.8326,0.0000,0.7595,1.0688,1.1997,1.2165,1.1935,1.0932,1.1164,1.1874,1.1472,0.9836,1.0720,1.0209,1.0337,1.1156,1.2340,1.1089,1.1000,1.2336,1.1828,1.2259,1.2807,1.2818,1.0792,1.2065,1.0832,0.9337,1.0265,0.8436,0.8238,0.8663,0.8706,0.7744,0.8131,0.9204,0.7799,0.8992,0.8307,0.9972,0.9841,0.9181,0.8695,1.2440,0.9268,1.2788,0.9612,0.9540,1.1405,1.0552,1.3768,1.0754,1.1154,0.9457,1.0693
davis_4,0.9042,0.7907,0.9014,1.0530,0.9899,0.9512,1.1111,1.0603,0.7490,0.9709,0.8339,0.8462,0.7564,0.8267,0.8799,0.8517,1.0323,0.9306,1.1655,0.8901,1.0186,0.9698,0.9662,0.9543,0.8964,0.8380,0.8837,1.0895,0.9806,0.9764,0.9889,0.9539,0.9231,0.8936,0.8009,0.8822,0.8948,0.9606,1.0637,1.0194,1.0612,0.9982,1.0769,1.1177,0.7556,1.0424,0.8754,0.9313,0.8442,0.9584,0.9001,1.0238,0.9189,0.9972,1.1173,1.0517,1.0151,1.0090,0.9454,1.1395,0.7969,0.8055,0.9094,0.8854,0.8078,0.8925,0.8276,0.8419,0.8292,0.6829,0.7595,0.0000,1.0324,1.1022,1.0771,1.0761,0.9765,0.9407,0.9660,0.9942,1.0620,0.9748,1.0239,0.9336,1.0780,1.1672,0.9926,1.0667,0.9747,1.0342,1.0413,1.0791,1.0805,0.7939,0.9906,1.0322,0.9098,1.0058,0.9210,0.9242,0.8851,0.9287,0.8769,0.8791,0.9403,0.9903,0.9249,0.8803,1.0143,0.9324,0.8144,0.8161,1.1230,0.9713,1.1472,0.9345,0.9465,1.1513,0.9241,1.2768,1.0467,0.9497,0.9623,1.0447
page_1,1.0580,1.1476,1.1530,1.3675,1.3217,1.3494,1.2941,1.2227,1.1422,1.4376,1.1606,1.0873,1.0774,1.1097,1.1299,1.0359,1.1669,1.0127,1.3948,1.2179,1.0994,1.0356,1.1650,1.1350,1.0549,0.9897,0.9615,1.3330,1.1282,1.1179,1.0674,1.1023,1.0181,1.0694,1.0791,1.0544,1.0346,1.0344,1.1406,1.0051,1.2028,0.9609,1.1522,1.1718,0.9638,1.0256,1.0346,1.1512,1.0294,1.0355,0.9665,1.1247,1.0643,0.9808,1.0688,0.8629,1.1500,1.1075,0.9581,1.3839,0.8525,0.9733,0.9148,1.2352,1.1760,1.0224,0.9419,1.0743,1.0428,1.0485,1.0688,1.0324,0.0000,1.0065,1.0415,0.8557,1.0273,1.1086,1.1356,1.2324,1.0072,0.8360,1.1345,1.0278,0.9966,1.1328,1.0563,1.2013,1.1154,1.1399,1.0610,1.2611,1.2749,1.0365,1.3425,1.0537,1.1007,1.0124,1.1387,0.9697,1.1493,0.8139,0.9239,1.0565,1.0943,1.0538,0.9716,1.2068,0.9414,0.9730,1.1076,1.0854,1.3248,1.1770,1.4566,1.2315,1.1660,1.4812,1.1023,1.3288,1.1473,1.2291,1.1525,1.1398
page_2,1.0500,1.0448,1.2225,1.2523,1.2588,1.2831,1.3263,1.1138,1.1573,1.2887,1.1413,1.0999,1.1029,1.1074,1.0717,1.1540,1.2800,1.1313,1.5265,1.3638,1.1298,1.1960,1.2284,1.1075,1.0758,1.1168,0.9916,1.3150,1.0711,1.0390,1.1523,1.1160,0.9987,0.9910,1.0975,1.1412,1.2244,1.1653,1.2481,1.1633,1.2134,1.0915,1.2713,1.2406,1.0459,1.1224,1.1385,1.1075,1.1225,1.1446,1.1090,1.1428,1.0101,0.9995,1.1040,1.0844,1.1392,1.0477,0.9746,1.1221,0.9944,0.9625,1.0788,1.3682,1.1354,1.1793,1.1306,1.1167,1.1636,1.1719,1.1997,1.1022,1.0065,0.0000,0.7288,0.8721,0.9417,0.9898,1.0199,1.0663,1.1240,1.0496,1.1286,1.1533,0.9806,0.9309,0.9645,1.1718,1.0414,1.1089,0.9683,1.1449,1.1819,1.0225,1.1980,1.1070,1.0879,1.0574,1.1872,1.0797,1.0956,1.0654,1.0772,1.0681,1.1428,1.2390,1.0540,1.2477,1.1216,1.0099,1.0618,0.9856,1.1250,1.1999,1.3940,1.2108,1.1741,1.6579,1.0882,1.3363,1.1721,1.1767,1.1762,1.1673
page_3,1.0620,1.1266,1.2409,1.3402,1.2204,1.1138,1.2114,1.1410,1.1280,1.1499,1.0668,1.0317,1.0640,1.1026,1.0240,1.0823,1.2300,1.1152,1.4138,1.2419,1.1464,1.0974,1.0970,0.9951,1.0995,1.0713,1.1107,1.3825,0.9756,1.1466,1.0373,1.0050,1.0084,0.9683,1.1005,1.0569,1.1933,1.1440,1.1556,1.1866,1.2583,1.1622,1.2519,1.2938,0.9684,1.1599,1.0520,1.0968,1.0646,1.0960,1.0082,1.0434,1.0168,0.9933,1.1587,1.0301,1.1723,1.0361,1.0187,0.9994,0.9035,0.8662,0.9227,1.2451,1.0722,1.0328,0.9826,1.0050,1.2194,1.1262,1.2165,1.0771,1.0415,0.7288,0.0000,0.8358,0.9160,0.8611,0.8305,0.9255,1.1367,1.0340,1.1028,1.0934,0.9692,0.8852,0.9746,1.1938,1.0428,0.9184,0.8195,1.0787,1.0754,0.9534,1.1741,1.0302,1.0374,1.0899,1.0987,0.9760,1.1220,1.0337,0.9482,1.0784,1.1532,1.2303,1.0711,1.1942,0.9671,0.9783,0.9725,0.9920,0.9701,1.1287,1.3964,1.1707,1.1382,1.6013,1.0950,1.3047,1.2121,1.1582,1.1631,1.2067
page_4,1.1979,1.1753,1.2510,1.4115,1.3930,1.2310,1.2533,1.2221,1.2337,1.3948,1.2034,1.0704,1.1064,1.1672,1.1294,1.1493,1.1986,1.0555,1.4258,1.2184,1.2445,1.0697,1.1792,1.1473,1.1622,1.0791,1.1024,1.4298,1.1065,1.2063,1.1017,1.1371,1.0127,0.9833,1.1244,1.0956,1.1403,1.0888,1.1277,1.1316,1.2928,1.1017,1.2702,1.2850,0.9942,1.0865,1.0660,1.1751,1.0354,0.9860,0.9593,1.1302,1.1238,0.9756,1.2035,0.9841,1.2041,1.0127,1.1038,1.2109,0.9296,0.9576,0.8073,1.2867,1.1254,1.1013,0.9656,1.1294,1.1657,1.1351,1.1935,1.0761,0.8557,0.8721,0.8358,0.0000,1.0153,0.9310,0.9616,1.1455,1.1831,1.0972,1.1266,1.0287,0.9761,1.0081,0.9936,1.2187,1.1379,1.1339,1.0449,1.2418,1.2636,1.0852,1.2084,1.1350,1.0590,1.0720,1.1252,0.9284,1.1843,0.9497,1.0207,1.1164,1.0931,1.2061,1.0414,1.1561,1.0345,0.9482,1.0202,1.0391,1.2424,1.1678,1.5840,1.3196,1.2921,1.6045,1.2035,1.4973,1.2686,1.2669,1.3018,1.2604
cable_1,0.9144,0.9865,1.1023,1.1072,1.1406,0.9866,1.1714,1.0090,1.0250,1.1216,0.9790,0.8434,0.8360,0.9860,1.0066,0.9037,1.0897,1.0110,1.2611,1.1397,1.0288,0.9734,0.9766,1.0417,0.8317,0.7781,0.8976,1.0653,0.8428,0.8941,0.9277,0.9237,0.9736,0.8197,1.0625,0.9407,1.0591,0.9711,1.0569,1.0508,1.0713,1.1129,1.1453,1.0755,0.8587,1.0517,1.0523,0.9980,0.8581,0.9414,0.9199,0.9662,0.8748,0.9839,1.0372,1.0351,0.8635,1.0102,1.0045,1.0131,0.7826,0.7393,0.9364,1.2067,0.8960,0.9893,0.9113,1.0007,0.9308,1.0672,1.0932,0.9765,1.0273,0.9417,0.9160,1.0153,0.0000,0.7815,0.8531,0.9310,0.9672,1.0771,0.8592,0.9733,0.9289,1.0266,0.8651,1.0524,1.0293,0.9519,0.9216,1.0920,1.0912,0.9115,0.9740,0.9874,0.8317,0.9817,0.9847,0.8922,1.0488,0.9315,0.9683,0.9962,1.0079,1.1097,0.9414,1.0794,0.9002,0.9982,0.9756,0.8753,0.9892,0.9527,1.3000,1.0605,1.0675,1.4297,0.8951,1.3217,1.0156,0.9862,1.0865,1.0107
cable_2,1.0142,0.9794,1.1652,1.2788,0.9955,0.9409,1.0301,0.9331,1.0001,1.0845,0.9141,0.9168,0.9659,0.9722,0.9656,0.9407,1.1711,1.0805,1.2645,1.0521,1.1771,1.0015,1.0861,1.0590,1.0760,0.9793,1.0384,1.1665,0.9881,1.0699,0.9899,1.1067,1.0218,0.9274,1.0195,1.0515,1.0740,1.0654,1.0956,1.1411,1.1350,1.2096,1.1545,1.1782,0.9567,1.1964,1.0284,0.9391,0.9952,1.0248,0.9653,0.9138,1.0332,0.9628,1.2011,1.0575,0.9513,0.8624,1.0322,0.9792,0.9329,0.8245,0.8648,1.0945,0.8408,0.9816,1.0247,0.9248,1.1052,1.0531,1.1164,0.9407,1.1086,0.9898,0.8611,0.9310,0.7815,0.0000,0.8048,0.7184,1.1485,1.1719,1.0144,1.0568,0.9973,0.9770,0.9675,1.1925,0.9544,0.9249,0.8137,1.0062,1.0214,0.9778,0.9751,1.0279,0.9596,0.9767,1.0274,1.0067,1.0241,0.9538,1.0268,1.0474,1.0944,1.1861,0.9575,1.0512,1.0086,0.9946,0.8572,0.8858,0.9253,0.9721,1.1983,1.1401,1.1828,1.3198,1.0178,1.3399,1.1518,1.0687,1.1859,1.1472
cable_3,1.0531,1.0794,1.1824,1.2371,1.2172,1.0943,1.1672,1.0258,1.0524,1.1440,1.0114,0.9086,0.9997,1.0368,1.0681,0.9115,1.2002,1.1340,1.3805,1.1450,1.1790,1.0854,1.1428,1.0648,1.0385,1.0417,1.0987,1.2811,0.9699,1.1052,1.0096,1.1218,1.0298,0.9414,1.0536,1.0986,1.1315,1.0504,1.0760,1.2689,1.2274,1.2761,1.2641,1.3050,0.9570,1.1545,1.0645,1.0291,1.1026,1.0703,1.0382,1.0780,1.0102,0.9499,1.1038,1.0691,1.1089,0.9709,1.0812,0.9314,0.9275,0.8631,0.9477,1.1832,0.9925,1.0427,0.9138,0.9315,1.1686,1.0916,1.1874,0.9660,1.1356,1.0199,0.8305,0.9616,0.8531,0.8048,0.0000,0.8290,1.1461,1.1740,1.0457,1.1023,0.9670,0.9162,0.9143,1.1849,0.9578,0.9526,0.9532,1.0777,1.1875,1.0581,1.1431,1.1055,1.0203,1.0990,1.1695,1.0195,1.0722,1.0458,1.0265,1.1004,1.1004,1.2345,1.0166,1.0765,0.9898,0.9156,0.9364,0.9340,1.0282,1.0078,1.4421,1.1966,1.1928,1.4613,1.1258,1.3209,1.2147,1.1710,1.2194,1.2136
cable_4,1.0176,1.0155,1.1991,1.2572,0.9854,0.9395,0.9728,0.9379,1.0032,0.9181,0.8633,0.9372,0.9741,1.0405,1.0345,0.9421,1.2833,1.1207,1.4142,1.1815,1.1569,1.0775,1.0961,1.0146,1.0638,1.0917,1.1523,1.2793,0.9780,1.0996,0.9930,1.1190,1.1097,0.9233,0.9813,1.1196,1.1758,1.1576,1.1356,1.2584,1.2335,1.3243,1.2599,1.2586,1.1027,1.1909,1.1025,0.9180,1.0294,1.1374,1.1228,0.9462,1.0729,1.1294,1.2027,1.2276,0.9768,0.9529,1.0490,0.7953,1.0374,0.8622,1.0875,1.1969,0.9287,1.0846,1.0530,0.9404,1.1782,1.0810,1.1472,0.9942,1.2324,1.0663,0.9255,1.1455,0.9310,0.7184,0.8290,0.0000,1.2149,1.2063,1.1070,1.1303,1.1381,1.0189,1.0064,1.1335,0.8477,0.9554,0.8670,0.8746,0.9595,0.9765,1.0250,1.0605,1.0766,1.0850,1.1573,1.0646,1.0751,1.1326,1.0715,1.1320,1.1505,1.1985,1.0340,1.0849,1.1117,1.0100,0.9864,0.9586,0.8134,0.9613,1.1073,1.1177,1.1505,1.4442,0.9259,1.3556,1.0791,0.9816,1.1905,1.0751
eggleston_1,1.0522,1.0436,1.1486,1.2300,1.2901,1.2953,1.3497,1.1634,1.1761,1.4000,1.1768,1.0988,0.9946,1.0620,1.1402,1.0885,1.1779,1.1109,1.3720,1.2523,1.1266,1.0935,1.1409,1.1344,1.1163,1.0540,0.9790,1.1675,1.0843,1.0444,1.0850,1.0553,1.1723,1.2070,1.2221,1.1445,1.1510,1.2270,1.2920,1.1296,1.0628,1.1065,1.1966,1.1426,0.9404,1.1193,1.1694,1.2302,0.9707,1.0822,1.1962,1.1731,1.0392,1.1475,1.2118,1.1660,1.1172,1.2862,1.0015,1.3021,0.9552,1.0370,1.0428,1.2580,1.0465,1.1867,1.1155,1.1366,0.9880,1.0453,0.9836,1.0620,1.0072,1.1240,1.1367,1.1831,0.9672,1.1485,1.1461,1.2149,0.0000,0.9775,1.0246,0.9163,1.0648,1.2111,1.0719,1.2326,1.1913,1.1922,1.1817,1.2884,1.2433,1.0899,1.2403,1.1234,1.1117,1.1161,1.1294,1.0630,1.2084,0.9955,1.0273,1.0879,1.1747,1.0748,1.0683,1.2559,1.0136,1.1359,1.1886,1.1043,1.2188,1.2364,1.4236,1.1780,1.1265,1.5482,1.0317,1.3275,1.0994,1.0978,1.1632,1.0907
eggleston_2,1.0187,1.0445,1.0182,1.2634,1.2311,1.2015,1.2881,1.2223,1.0888,1.3047,1.0711,1.0993,1.0372,1.0983,1.0561,1.0796,1.2610,1.1008,1.4638,1.3033,1.0622,1.0176,1.1545,1.0844,1.0152,0.9847,0.9137,1.2123,1.0862,1.1223,1.0363,1.0255,1.0629,1.1578,1.1047,1.1112,1.1898,1.1706,1.2120,1.0963,1.1222,0.8900,1.1552,1.2256,0.8723,0.9872,1.0984,1.1174,1.0597,1.0290,1.0345,1.0156,1.0593,1.0790,1.0791,1.0559,1.1725,1.2825,1.0583,1.1985,0.8974,1.0147,0.9812,1.3283,1.1115,1.0835,1.0227,1.0503,0.9986,0.9305,1.0720,0.9748,0.8360,1.0496,1.0340,1.0972,1.0771,1.1719,1.1740,1.2063,0.9775,0.0000,1.0723,0.8228,1.0489,1.1944,1.1575,1.1929,1.0870,1.1131,1.0699,1.1447,1.2393,1.0757,1.2686,1.0936,1.1515,1.1095,1.1794,1.0910,1.1508,0.9835,1.0122,1.1331,1.0601,1.1311,1.0276,1.2416,0.9791,1.0404,1.0618,1.0081,1.1971,1.0658,1.2252,1.1177,1.0765,1.6210,1.0084,1.3416,1.0668,1.1145,1.0589,1.0638
eggleston_3,0.9579,1.0477,1.2488,1.2929,1.2496,1.1189,1.2142,1.1182,1.0700,1.1829,1.0223,0.8944,0.9562,0.9900,1.0651,1.0218,1.1859,1.0976,1.3017,1.1561,1.0840,1.0395,1.0670,1.0271,1.1195,1.0030,1.0433,1.1512,1.0169,1.0851,1.0688,1.0538,1.1240,1.0915,1.1696,1.1375,1.1498,1.0904,1.1139,1.0664,0.9797,1.1595,1.1678,1.1679,1.0371,1.0738,1.1227,1.0169,1.0044,1.0986,1.1304,1.1054,0.9802,1.1277,1.2344,1.2111,0.9896,1.2257,0.9967,1.1892,0.9528,0.8985,1.0090,1.1786,0.9911,1.1000,0.9800,0.8643,1.0706,0.9641,1.0209,1.0239,1.1345,1.1286,1.1028,1.1266,0.8592,1.0144,1.0457,1.1070,1.0246,1.0723,0.0000,0.9375,1.1055,1.1527,1.0667,1.1711,1.2031,1.1064,1.0999,1.1994,1.2135,0.9850,1.1674,0.9347,0.9243,0.8746,0.9807,0.8925,1.1197,1.0363,1.0604,1.0698,1.0525,1.0764,0.8856,1.1096,0.9965,1.0756,0.9012,0.9561,1.0338,1.0216,1.2140,1.1206,1.1034,1.4512,0.8806,1.2497,0.8464,1.0619,1.1296,0.8413
eggleston_4,1.0060,0.9165,1.0002,1.1052,1.1761,1.0886,1.2313,1.1139,1.0805,1.2105,1.0100,0.9374,0.9249,0.9836,0.9484,1.0067,1.0702,0.9241,1.2487,1.1419,0.8785,0.9214,1.0356,0.9737,0.9596,0.8476,0.8235,1.1051,0.9622,1.0224,1.0298,0.9359,0.9963,0.9360,1.0689,0.9822,1.0731,1.0788,1.0617,0.9972,0.9974,0.8804,1.0837,1.1457,0.8450,0.9567,0.9315,1.0173,0.8799,0.9360,0.9983,1.0293,0.9162,1.0236,0.9829,0.9357,1.0019,1.1834,0.9438,1.2206,0.8133,0.9238,0.9219,1.1853,0.9095,1.0436,0.9689,0.9419,0.9359,0.9411,1.0337,0.9336,1.0278,1.1533,1.0934,1.0287,0.9733,1.0568,1.1023,1.1303,0.9163,0.8228,0.9375,0.0000,1.0681,1.1863,1.0312,1.0148,1.1088,1.1504,1.1211,1.1963,1.1339,0.9945,1.1051,0.9876,0.9126,0.9348,0.9787,0.8831,1.0825,0.8526,0.9900,1.0240,0.9692,1.0321,0.9419,1.1498,0.9027,0.9606,1.0098,0.8870,1.1206,1.0624,1.2147,1.0175,1.0188,1.4861,0.8572,1.3298,0.9601,0.9692,1.0539,0.9567
twain_1,0.9646,1.0774,1.1942,1.2720,1.2744,1.2280,1.3163,1.1239,1.2216,1.2520,1.0995,1.0220,1.0760,1.1253,1.1909,1.0866,1.1721,1.0984,1.3699,1.1916,1.0801,1.0449,1.1267,0.9818,1.0609,1.0279,0.9707,1.3220,0.9493,1.0801,1.0363,1.0440,0.9761,0.9670,1.1887,1.1681,1.1590,1.2165,1.1703,1.1174,1.3002,1.1686,1.2561,1.3600,0.9994,1.1562,1.0556,1.1663,1.0234,0.9701,0.9460,1.0082,1.0427,0.9920,1.0859,0.9264,1.0860,0.9746,1.0458,1.0811,0.9661,1.0447,0.9299,1.2549,1.0357,1.0353,1.0778,1.1000,1.1094,1.1356,1.1156,1.0780,0.9966,0.9806,0.9692,0.9761,0.9289,0.9973,0.9670,1.1381,1.0648,1.0489,1.1055,1.0681,0.0000,0.8028,0.8616,1.1579,0.9358,0.9499,0.8570,1.0672,1.1279,1.0328,1.1925,1.1219,1.0168,1.1543,1.1136,1.0434,1.0673,0.8417,0.9928,1.0238,1.0842,1.1435,0.9862,1.1902,1.0473,0.9162,1.0250,0.9529,1.2451,0.9518,1.3907,1.1723,1.1346,1.4598,1.1027,1.3331,1.2171,1.1702,1.1111,1.2091
twain_2,1.0875,1.1265,1.3294,1.3180,1.2475,1.2392,1.3516,1.0310,1.2697,1.1690,1.1195,1.0823,1.1182,1.2123,1.2589,1.1302,1.3566,1.2425,1.5583,1.3850,1.2200,1.2308,1.2446,1.1401,1.2165,1.1031,1.2336,1.4348,1.0139,1.1674,0.9766,1.1790,1.0977,1.1164,1.1683,1.3592,1.2686,1.2521,1.2972,1.2889,1.3374,1.3210,1.4245,1.3730,1.0987,1.2586,1.1744,1.1148,1.1808,1.1657,1.1195,1.0199,1.1455,1.1333,1.2359,1.1688,1.1403,1.0501,1.0929,0.9879,1.0525,1.0844,1.0782,1.3916,1.1327,1.1830,1.2105,1.1851,1.2525,1.2830,1.2340,1.1672,1.1328,0.9309,0.8852,1.0081,1.0266,0.9770,0.9162,1.0189,1.2111,1.1944,1.1527,1.1863,0.8028,0.0000,0.8877,1.2443,0.9529,0.9191,0.8662,0.9403,1.1843,1.0693,1.2148,1.2405,1.1920,1.1860,1.1998,1.1284,1.1737,1.0006,1.0794,1.1922,1.1837,1.3047,1.0996,1.2974,1.1162,1.0861,1.0981,1.0803,1.1125,1.0853,1.3856,1.1922,1.1679,1.6441,1.1294,1.3893,1.2467,1.1611,1.1789,1.2421
twain_3,0.9272,0.9446,1.1082,1.1253,1.1165,1.0803,1.1410,0.9507,1.0019,1.1329,0.9831,0.9494,0.9365,1.0577,1.0747,1.0038,1.0949,1.0936,1.2619,1.1519,1.0234,1.0257,1.0061,1.0112,0.9218,0.8990,0.9735,1.1069,0.8624,0.8796,0.9780,0.9982,1.0195,0.9185,1.0161,0.9858,1.0677,1.0584,1.0449,1.1065,1.0225,1.1037,1.0530,1.0269,0.9792,1.1917,1.0549,1.1102,0.9151,1.0319,0.9475,0.9950,0.9795,0.9392,1.0883,0.9957,0.9358,1.0621,1.0210,1.0698,0.9132,0.8179,0.9785,1.2180,0.9638,0.9947,1.0107,0.9867,1.0954,1.0281,1.1089,0.9926,1.0563,0.9645,0.9746,0.9936,0.8651,0.9675,0.9143,1.0064,1.0719,1.1575,1.0667,1.0312,0.8616,0.8877,0.0000,1.0361,0.9836,0.8662,0.8767,0.9504,1.1396,0.8649,1.0361,1.1367,0.9579,1.0694,0.9638,0.9918,0.9846,0.9382,0.9375,0.9697,0.9946,1.0482,0.8712,1.0774,0.9984,0.8937,0.9433,0.9194,1.1281,0.9765,1.2018,1.0600,1.0731,1.3711,1.0122,1.4227,1.1306,1.0947,1.0757,1.1250
