draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
33,232.0,-60.3,4.15,20.0,16.0,12.9,16.7,N-S,18.2,37.2,12.5,17.8,185.2,18.8,80.0,11.3,17.6,0,,0,27.42,10.73
34,219.8,-56.3,4.92,16.0,20.0,13.8,17.0,N-S,19.5,37.6,12.8,18.8,187.2,16.7,71.0,12.5,20.4,0,,0,18.75,1.73
35,225.8,-60.9,3.89,20.0,16.0,14.7,17.9,N-S,18.5,37.4,12.7,16.4,185.7,17.0,68.6,13.4,18.4,0,,0,29.06,11.12
36,223.3,-57.6,4.06,20.0,16.0,10.8,15.7,N-S,19.3,37.6,13.4,17.7,185.8,19.3,77.4,12.7,21.7,0,,0,25.08,9.35
37,228.4,-60.6,4.9,16.0,20.0,14.1,17.7,N-S,21.0,37.6,14.3,16.5,185.5,16.4,70.7,13.6,20.9,0,,0,30.0,12.31
38,213.7,-58.1,3.93,16.0,20.0,11.6,15.1,E-W,17.3,37.1,12.9,18.2,185.9,19.0,78.8,11.6,18.8,1,5.0,1,5.16,-9.92
39,211.1,-59.4,3.8,16.0,20.0,13.3,17.8,N-S,18.2,36.4,14.2,17.4,188.2,18.6,64.8,12.2,21.3,1,4.69,1,4.69,-13.15
40,229.4,-60.3,4.46,20.0,16.0,14.1,17.2,E-W,21.4,38.3,14.3,16.6,187.0,16.4,78.5,11.1,19.9,0,,0,26.48,9.31
41,209.2,-59.6,4.84,16.0,20.0,15.5,18.7,E-W,19.8,39.5,13.3,17.7,184.8,18.4,63.6,12.7,19.0,1,3.28,1,3.28,-15.47
42,227.2,-56.6,4.36,20.0,16.0,15.6,19.7,N-S,16.8,39.1,13.9,18.2,185.2,19.5,76.3,12.0,17.9,0,,0,30.94,11.27
43,211.7,-57.9,4.29,16.0,20.0,14.8,18.1,N-S,21.8,36.7,14.4,18.7,185.5,17.0,60.4,13.8,19.6,0,,0,19.69,1.62
44,220.0,-60.3,4.52,20.0,16.0,13.2,16.7,N-S,18.7,39.1,14.3,17.1,186.5,16.2,79.5,12.3,21.4,0,,0,19.92,3.26
45,219.3,-60.4,4.05,20.0,16.0,14.9,19.6,E-W,18.1,38.7,12.1,18.3,184.3,16.5,61.3,12.7,19.8,0,,1,18.52,-1.1
46,217.8,-58.3,4.1,20.0,16.0,9.6,14.3,N-S,18.5,34.8,13.2,17.3,184.4,16.7,71.0,12.2,18.7,0,,0,21.09,6.83
47,212.1,-57.8,4.19,20.0,16.0,13.0,17.7,N-S,19.5,35.9,13.6,16.7,186.3,16.0,63.0,11.4,19.6,0,,0,19.92,2.21
48,211.1,-56.8,4.78,20.0,16.0,13.1,16.6,N-S,18.4,36.4,14.7,19.3,186.7,19.5,78.0,13.3,19.0,0,,0,21.56,5.0
49,209.1,-58.7,4.97,20.0,16.0,14.0,17.0,E-W,18.6,39.0,14.3,16.9,189.0,19.6,73.8,11.3,20.2,1,7.03,1,1.17,-15.86
50,224.9,-60.9,3.99,16.0,20.0,11.1,16.0,E-W,17.4,37.6,13.5,16.5,183.7,16.1,65.6,11.9,19.5,0,,0,21.56,5.53
51,211.1,-56.7,4.47,16.0,20.0,12.6,17.0,N-S,19.0,38.6,12.9,18.4,189.0,17.3,66.2,12.5,19.2,1,8.28,1,8.2,-8.83
52,222.2,-60.7,4.7,16.0,20.0,15.5,19.5,N-S,19.9,39.0,12.8,16.6,187.9,19.6,62.6,10.9,18.7,0,,1,17.58,-1.91
53,212.7,-59.4,4.05,16.0,20.0,12.4,16.4,N-S,20.2,38.1,14.4,17.3,186.9,18.9,72.8,11.4,21.0,1,3.75,1,3.75,-12.62
54,217.6,-61.0,4.35,20.0,16.0,11.7,16.5,E-W,16.2,39.3,13.5,17.8,186.2,18.6,76.2,13.3,19.5,0,,0,18.75,2.26
55,213.3,-58.2,4.86,16.0,20.0,13.6,16.8,N-S,19.6,40.7,12.7,17.4,184.1,17.1,79.4,12.4,21.2,1,2.5,1,2.58,-14.18
56,213.1,-57.8,4.92,20.0,16.0,11.4,14.9,N-S,18.7,37.1,14.2,17.7,187.5,17.5,75.9,14.1,18.9,0,,0,20.16,5.27
57,232.4,-59.2,4.76,20.0,16.0,16.2,19.9,N-S,21.2,37.4,14.6,18.0,183.6,16.6,75.9,12.6,22.2,0,,0,38.91,19.04
58,211.7,-57.7,4.22,20.0,16.0,12.5,17.5,N-S,16.3,38.5,13.4,16.9,186.0,16.9,71.5,12.7,19.5,0,,0,18.52,1.04
59,227.1,-60.1,4.23,20.0,16.0,13.9,17.5,N-S,21.1,39.2,14.2,18.5,183.9,17.9,63.7,11.3,20.6,0,,0,27.19,9.71
60,216.9,-58.8,4.04,20.0,16.0,14.9,19.7,N-S,19.1,35.8,13.7,17.3,185.3,17.8,77.6,13.6,18.4,0,,0,20.86,1.19
61,221.8,-58.6,4.74,16.0,20.0,9.9,14.2,N-S,21.4,40.7,13.9,16.9,187.1,18.1,65.1,12.8,20.9,0,,0,18.28,4.08
62,218.9,-58.2,4.53,20.0,16.0,11.3,14.4,N-S,21.9,39.2,13.1,17.1,187.8,19.2,68.7,13.1,21.1,0,,0,18.75,4.36
63,228.5,-58.7,4.69,16.0,20.0,14.4,19.3,N-S,19.7,40.9,13.0,16.1,187.9,19.1,72.2,13.0,20.8,0,,1,17.34,-1.93
64,218.0,-58.9,4.41,20.0,16.0,11.6,15.5,N-S,18.8,38.0,13.2,17.1,185.7,18.6,76.3,12.6,19.1,0,,0,19.22,3.76
65,230.3,-59.9,4.19,20.0,16.0,11.6,16.3,N-S,20.5,36.5,12.9,17.6,185.9,16.8,75.8,12.8,22.3,0,,0,33.98,17.65
66,215.5,-58.4,4.02,16.0,20.0,10.9,14.9,E-W,19.8,39.9,13.1,18.5,188.1,18.7,78.9,11.0,19.0,1,5.0,1,5.16,-9.74
67,218.1,-58.6,4.62,16.0,20.0,16.5,19.8,N-S,19.5,40.4,13.1,17.5,185.9,19.3,73.3,12.6,20.0,1,7.34,1,16.64,-3.17
68,230.3,-58.9,4.51,16.0,20.0,11.8,14.9,N-S,20.9,39.0,14.1,17.0,187.6,19.4,78.2,13.0,21.4,0,,0,24.38,9.52
69,233.2,-56.4,4.85,16.0,20.0,10.3,14.8,E-W,18.9,41.6,12.9,17.9,188.8,19.5,66.4,11.4,20.6,0,,0,23.67,8.84
70,216.7,-60.1,4.58,16.0,20.0,10.6,14.8,E-W,16.2,37.6,13.4,19.1,188.4,17.9,77.1,11.9,21.3,0,,0,18.52,3.68
71,219.3,-58.0,3.8,16.0,20.0,12.1,16.3,N-S,19.4,39.4,13.7,17.9,185.0,17.8,67.2,13.3,19.8,0,,0,18.75,2.43
72,227.0,-56.3,4.93,20.0,16.0,11.1,15.2,E-W,17.9,39.4,12.9,17.6,184.7,19.7,65.9,12.5,20.2,0,,0,34.69,19.49
73,210.3,-59.2,4.34,16.0,20.0,10.6,15.5,E-W,17.7,36.6,12.5,17.3,186.3,16.7,64.7,11.2,17.8,1,4.06,1,3.98,-11.48
74,231.9,-60.5,4.45,16.0,20.0,14.8,17.9,E-W,20.3,38.8,13.2,19.0,185.6,19.9,72.8,12.8,20.0,0,,0,27.66,9.74
75,210.3,-58.8,4.87,20.0,16.0,12.4,15.7,N-S,18.5,36.8,13.3,16.3,186.9,16.4,79.1,11.7,18.1,0,,0,18.28,2.54
76,229.0,-57.8,4.82,20.0,16.0,11.4,15.0,E-W,17.3,38.7,12.9,16.7,188.6,19.6,79.8,11.9,19.5,0,,0,21.09,6.05
77,223.3,-56.1,4.88,20.0,16.0,11.6,15.1,N-S,20.9,38.9,13.5,17.0,184.7,19.3,69.6,12.0,21.2,0,,0,26.25,11.2
78,222.3,-57.2,4.8,16.0,20.0,12.2,17.0,E-W,17.0,38.0,13.5,16.3,187.3,16.7,70.5,11.0,17.7,0,,0,18.98,1.99
79,218.9,-58.8,3.87,16.0,20.0,14.7,18.4,N-S,21.1,38.7,14.4,16.6,189.3,17.4,76.6,12.4,16.8,0,,0,19.45,1.07
80,217.4,-58.1,3.88,20.0,16.0,12.7,16.9,N-S,20.3,37.6,12.7,18.6,187.3,19.3,79.8,13.1,19.3,0,,0,19.92,3.06
81,231.4,-56.8,4.7,20.0,16.0,12.2,16.4,E-W,21.5,35.3,13.1,16.4,188.7,19.7,67.5,12.9,20.4,0,,0,29.06,12.71
82,213.1,-57.1,4.15,20.0,16.0,10.3,14.5,E-W,17.4,38.2,14.7,17.7,186.1,16.6,64.0,11.9,20.0,0,,0,20.86,6.41
83,213.5,-59.1,4.66,20.0,16.0,14.5,17.8,N-S,21.2,37.5,13.7,16.5,186.4,16.6,68.9,11.9,19.0,0,,0,19.22,1.4
84,209.0,-56.8,3.8,20.0,16.0,11.0,14.5,N-S,17.1,37.1,13.3,18.4,184.0,16.3,62.2,12.5,19.3,0,,0,19.22,4.74
85,214.2,-59.7,4.75,16.0,20.0,11.6,15.6,N-S,20.1,38.6,13.0,18.6,189.3,19.7,69.8,12.5,20.5,1,2.34,1,2.34,-13.3
86,232.9,-59.9,4.62,16.0,20.0,10.9,14.4,N-S,17.2,39.3,13.8,18.1,186.9,19.2,70.2,12.0,20.5,0,,0,23.67,9.25
87,227.6,-59.4,4.45,16.0,20.0,14.8,19.3,E-W,21.7,36.9,13.4,18.5,185.9,17.0,70.1,14.0,18.6,0,,0,28.12,8.81
88,220.5,-57.1,4.18,20.0,16.0,14.4,18.2,N-S,20.5,39.8,13.7,16.5,187.0,17.4,76.7,11.1,18.5,0,,0,19.69,1.53
89,219.5,-56.2,4.48,16.0,20.0,10.7,15.3,N-S,21.5,36.6,13.8,18.3,188.9,17.0,72.2,11.8,18.1,0,,0,20.39,5.05
90,212.3,-58.6,4.19,20.0,16.0,15.1,18.5,E-W,17.1,36.3,12.8,17.1,185.1,19.4,67.6,12.3,19.7,0,,1,18.52,-0.02
91,222.5,-58.2,4.96,16.0,20.0,12.2,16.1,E-W,21.0,37.6,13.4,19.0,185.2,20.0,79.0,13.8,21.3,0,,0,19.45,3.33
92,219.3,-59.5,4.74,16.0,20.0,11.3,15.1,E-W,16.3,39.0,14.3,19.1,189.1,16.6,68.6,12.7,20.6,0,,0,19.45,4.33
93,222.3,-59.3,4.85,20.0,16.0,13.8,17.1,N-S,21.8,37.7,13.1,17.7,187.2,17.9,64.2,11.4,19.5,0,,0,19.92,2.78
94,225.7,-60.4,4.95,20.0,16.0,13.7,18.2,N-S,21.8,36.3,13.4,18.2,184.0,17.1,61.3,11.9,17.3,0,,0,24.14,5.9
95,221.4,-56.5,4.37,16.0,20.0,10.9,15.5,E-W,16.5,35.7,13.8,19.2,188.9,18.8,62.8,12.9,20.4,0,,0,22.03,6.58
96,209.9,-58.1,4.44,16.0,20.0,12.7,16.5,N-S,16.1,37.8,13.5,16.1,188.7,17.0,77.1,12.0,20.4,1,3.59,1,3.75,-12.76
97,222.6,-57.8,4.43,16.0,20.0,14.6,18.3,E-W,18.0,39.9,14.4,18.0,183.9,17.0,67.1,11.8,17.5,0,,0,22.73,4.48
98,221.2,-60.6,4.55,20.0,16.0,11.4,16.0,N-S,18.7,36.2,14.0,17.4,183.7,17.7,68.4,13.4,18.4,0,,0,27.89,11.88
99,209.7,-58.5,4.99,20.0,16.0,13.8,17.1,E-W,21.0,37.5,14.3,16.9,189.3,17.3,71.7,13.8,19.4,1,2.66,1,2.58,-14.52
100,224.6,-59.5,4.33,20.0,16.0,15.7,18.9,E-W,21.9,38.2,12.9,18.9,185.6,16.6,64.2,12.9,19.1,0,,0,25.55,6.65
101,212.4,-60.0,4.86,20.0,16.0,12.5,16.1,E-W,19.1,38.5,14.0,16.4,184.0,16.3,77.2,12.5,20.8,1,2.5,0,18.52,2.46
102,226.3,-56.1,4.67,16.0,20.0,12.7,17.5,E-W,21.7,38.4,14.1,16.2,188.2,17.0,63.5,11.7,20.8,0,,0,23.2,5.73
103,226.2,-57.0,3.91,16.0,20.0,15.8,18.8,N-S,19.4,34.6,13.4,17.1,185.1,19.9,65.6,13.1,20.4,0,,0,29.53,10.69
104,219.3,-57.6,4.34,16.0,20.0,11.2,14.7,N-S,18.9,39.2,14.5,16.2,184.9,18.5,72.2,13.2,18.5,0,,0,19.45,4.77
105,227.4,-56.2,4.06,20.0,16.0,14.8,19.4,N-S,20.5,37.5,14.3,18.2,188.5,17.7,61.0,12.8,20.6,0,,0,23.67,4.31
106,211.9,-59.8,4.5,20.0,16.0,14.0,17.8,E-W,16.5,37.5,12.9,18.4,186.1,17.4,64.6,12.4,17.8,0,,0,18.05,0.27
107,213.8,-57.4,3.91,20.0,16.0,10.0,15.0,E-W,18.9,38.4,13.6,18.6,186.8,17.4,69.6,12.4,19.3,0,,0,20.16,5.17
108,230.8,-57.7,3.81,16.0,20.0,11.0,14.9,N-S,19.1,37.1,13.4,17.0,186.5,17.2,61.2,11.6,17.8,0,,0,28.12,13.22
109,226.9,-59.7,4.78,16.0,20.0,16.3,19.7,N-S,21.9,36.2,12.1,16.5,187.7,18.3,77.4,13.5,20.1,0,,1,18.52,-1.2
110,226.1,-56.8,4.12,20.0,16.0,10.1,15.1,N-S,17.7,37.7,14.3,18.9,187.2,18.1,72.9,14.2,21.1,0,,0,24.61,9.53
111,216.2,-58.4,4.07,16.0,20.0,11.4,14.7,N-S,19.3,38.3,14.5,19.1,187.9,16.2,76.0,11.3,20.9,0,,0,19.69,5.01
112,213.9,-60.2,4.02,16.0,20.0,15.1,18.2,E-W,16.1,39.2,14.4,17.8,188.8,17.7,64.5,11.2,18.5,1,4.38,1,4.45,-13.78
113,221.6,-58.0,4.18,20.0,16.0,10.0,14.6,E-W,19.3,40.9,14.8,16.6,184.4,17.2,60.4,12.9,18.2,0,,0,20.39,5.74
114,224.9,-60.2,4.95,20.0,16.0,13.9,17.3,N-S,18.1,36.8,13.7,17.6,188.2,18.2,69.2,13.8,20.0,0,,0,22.27,4.97
115,209.0,-59.6,4.21,20.0,16.0,13.8,17.0,N-S,18.1,37.6,13.4,16.8,188.1,19.7,65.4,12.8,18.4,1,3.91,1,3.98,-12.99
116,217.3,-59.9,4.27,16.0,20.0,12.8,16.5,N-S,16.4,39.8,12.5,17.3,188.1,16.9,70.8,11.5,20.5,1,3.59,1,3.52,-13.03
117,227.8,-60.2,3.95,20.0,16.0,16.1,19.8,E-W,16.6,38.7,14.2,18.8,188.8,17.1,61.1,13.3,19.3,0,,0,23.91,4.06
118,228.4,-56.8,4.08,16.0,20.0,14.4,17.5,E-W,17.0,38.4,13.9,18.3,188.3,19.1,62.1,12.0,19.8,0,,0,22.27,4.79
119,215.4,-56.5,3.84,16.0,20.0,10.0,14.0,N-S,19.1,38.9,13.6,18.1,185.9,18.7,64.0,12.5,18.4,0,,0,18.28,4.26
120,216.9,-56.5,4.58,16.0,20.0,9.5,14.2,E-W,18.5,36.6,13.5,16.0,187.9,17.1,63.1,13.5,21.1,0,,0,18.98,4.74
121,216.0,-56.9,4.41,16.0,20.0,11.2,14.5,E-W,19.9,39.4,14.7,18.9,188.8,16.8,67.5,13.3,20.3,0,,0,19.69,5.15
122,219.7,-60.5,4.58,16.0,20.0,12.5,16.9,N-S,21.3,36.8,12.7,16.9,185.9,16.1,65.8,12.6,20.4,0,,0,17.58,0.64
123,218.2,-58.4,4.92,20.0,16.0,12.2,15.7,E-W,17.0,40.9,13.6,18.5,189.0,18.8,76.5,12.8,18.8,0,,0,18.75,3.07
124,227.2,-56.8,4.19,20.0,16.0,10.9,15.2,N-S,18.8,39.9,14.4,17.4,185.8,19.5,66.2,13.3,20.8,0,,0,28.59,13.42
125,229.5,-58.2,4.35,20.0,16.0,11.4,16.3,N-S,21.3,35.7,13.4,15.8,184.5,18.4,61.8,12.8,18.6,0,,0,33.05,16.72
126,212.9,-57.8,4.05,20.0,16.0,10.4,14.9,N-S,18.5,38.8,14.3,16.7,183.5,19.4,60.9,11.5,21.2,0,,0,19.69,4.8
127,222.2,-58.8,4.18,16.0,20.0,11.8,15.6,E-W,16.7,38.5,13.4,16.6,184.2,18.6,70.5,13.3,21.4,0,,0,18.98,3.36
128,215.5,-58.6,4.7,16.0,20.0,12.0,17.0,E-W,22.0,38.9,13.0,16.0,185.6,19.5,68.0,10.7,20.0,1,3.44,1,16.64,-0.32
129,212.0,-57.7,4.74,20.0,16.0,14.2,18.2,E-W,21.5,35.6,13.8,15.9,187.3,18.4,72.7,11.7,21.1,0,,0,19.45,1.24
130,224.1,-58.4,3.97,16.0,20.0,15.6,19.4,N-S,20.0,38.1,14.0,17.9,188.1,18.7,62.0,13.4,19.3,0,,0,20.39,1.02
131,215.5,-56.7,4.67,16.0,20.0,13.8,18.2,E-W,19.0,36.2,12.6,16.5,189.2,18.1,70.2,12.0,18.0,0,,1,18.05,-0.14
132,216.1,-57.6,4.82,16.0,20.0,11.3,16.3,E-W,16.9,37.2,12.5,17.1,188.9,16.9,62.3,11.6,19.7,0,,0,17.58,1.33
133,211.9,-56.3,4.42,20.0,16.0,16.2,19.4,N-S,17.0,36.6,12.5,16.1,189.2,16.8,76.4,10.6,20.4,0,,1,18.52,-0.92
134,220.4,-57.6,4.16,16.0,20.0,12.7,17.3,N-S,17.7,35.8,13.7,18.4,186.2,18.2,73.1,12.7,18.2,0,,0,21.56,4.3
135,223.2,-56.3,4.93,16.0,20.0,14.6,18.6,N-S,19.2,37.2,12.8,18.4,187.7,19.9,67.0,11.7,16.9,0,,0,19.69,1.09
136,231.5,-60.6,3.85,16.0,20.0,14.1,17.2,E-W,20.8,39.5,14.0,16.7,183.8,17.6,70.7,13.0,19.5,0,,0,33.05,15.84
137,219.6,-57.7,4.89,20.0,16.0,10.5,14.8,N-S,16.3,38.7,14.5,18.1,184.0,18.1,78.9,12.5,19.5,0,,0,24.38,9.59
138,211.9,-57.2,3.92,20.0,16.0,10.8,14.1,N-S,18.3,40.4,14.1,16.7,186.7,17.0,72.8,12.3,19.7,1,2.34,1,2.34,-11.73
139,218.3,-60.2,4.09,20.0,16.0,13.6,16.7,N-S,18.0,38.2,13.4,17.4,183.8,19.7,75.6,12.7,18.8,0,,0,19.69,3.01
140,220.5,-56.4,4.71,16.0,20.0,11.5,15.4,E-W,21.9,40.1,12.8,16.0,187.9,19.8,80.0,12.4,17.2,0,,0,16.88,1.46
141,210.5,-59.7,4.16,16.0,20.0,12.4,16.5,E-W,17.8,39.4,12.9,19.1,185.1,16.2,62.1,13.8,18.1,1,4.22,1,4.22,-12.29
142,225.1,-59.2,3.81,16.0,20.0,9.0,14.0,N-S,19.0,39.4,13.6,16.1,187.3,16.9,71.7,12.7,17.8,0,,0,18.75,4.73
143,232.6,-59.5,4.17,20.0,16.0,11.8,15.2,N-S,18.3,40.2,13.9,18.0,184.7,16.9,66.7,12.0,19.4,0,,0,34.69,19.48
144,221.1,-61.0,4.5,20.0,16.0,13.7,17.5,E-W,16.9,36.9,12.2,18.4,183.8,17.5,61.1,12.4,18.0,0,,0,21.09,3.62
145,215.9,-56.3,4.98,16.0,20.0,10.0,14.8,N-S,20.3,38.4,13.7,16.3,189.0,16.0,65.2,14.3,18.9,0,,0,18.05,3.25
146,219.1,-59.9,4.71,16.0,20.0,14.9,19.1,N-S,18.5,36.8,13.1,16.0,187.4,18.7,78.3,13.9,20.2,0,,1,18.05,-1.02
147,221.5,-57.9,4.68,20.0,16.0,10.1,15.0,N-S,19.6,36.5,14.6,17.1,185.5,17.5,72.2,12.3,20.0,0,,0,21.8,6.78
148,212.5,-60.2,4.95,16.0,20.0,10.2,14.5,N-S,19.9,39.2,14.5,18.1,183.4,17.4,78.5,12.1,17.0,1,3.28,1,3.28,-11.23
149,223.8,-58.7,4.75,20.0,16.0,12.2,16.8,N-S,17.5,36.3,13.9,17.3,188.4,16.1,77.7,11.2,19.3,0,,0,22.27,5.42
150,232.1,-60.2,3.95,16.0,20.0,14.0,18.8,E-W,19.2,38.6,13.8,17.0,187.3,20.0,68.1,13.1,19.4,0,,0,25.31,6.47
151,222.8,-57.7,4.81,20.0,16.0,14.7,18.8,E-W,18.5,35.3,12.8,16.8,185.4,19.5,67.4,12.1,19.1,0,,0,25.55,6.74
152,212.5,-60.6,4.06,16.0,20.0,12.0,16.3,N-S,16.5,40.4,14.0,19.0,184.0,18.4,72.8,12.5,21.3,1,4.69,1,4.69,-11.65
153,219.6,-60.2,3.95,20.0,16.0,15.5,19.2,E-W,20.9,40.6,13.8,17.3,185.0,18.3,74.9,12.4,20.2,0,,1,18.98,-0.24
154,212.0,-58.4,4.62,20.0,16.0,16.0,19.7,E-W,19.3,36.9,12.8,18.1,184.6,17.7,79.4,13.7,20.5,0,,1,18.52,-1.18
155,217.3,-60.9,3.99,20.0,16.0,15.1,18.4,E-W,21.7,38.9,13.4,17.6,189.0,16.0,66.7,11.6,18.0,0,,0,19.22,0.87
156,222.8,-56.5,4.17,16.0,20.0,13.8,17.0,N-S,20.1,38.8,13.2,16.4,184.6,19.2,62.4,12.6,18.7,0,,0,26.25,9.22
157,224.6,-60.6,4.69,16.0,20.0,11.4,15.3,N-S,17.9,39.0,13.4,17.1,187.6,16.9,79.1,14.2,19.1,0,,0,18.28,2.95
158,209.9,-58.2,4.2,16.0,20.0,16.1,19.1,E-W,19.8,38.0,14.0,16.9,185.1,16.9,68.6,11.7,19.1,1,2.81,1,2.81,-16.26
159,225.3,-56.3,3.86,16.0,20.0,15.6,19.1,N-S,20.3,37.4,14.4,18.7,186.8,17.3,62.0,12.5,20.2,0,,0,25.78,6.64
160,211.6,-58.7,4.84,20.0,16.0,14.7,19.1,E-W,16.1,38.8,14.2,17.1,189.0,19.1,65.1,12.3,20.9,0,,1,18.98,-0.09
161,213.6,-56.1,4.81,20.0,16.0,9.8,14.7,N-S,17.4,37.8,14.6,16.6,183.6,17.8,78.9,13.1,20.0,0,,0,20.39,5.74
162,212.2,-58.1,3.83,16.0,20.0,15.3,18.8,N-S,20.0,36.1,14.2,19.3,188.7,19.6,66.7,13.0,18.5,0,,0,19.69,0.9
163,220.4,-59.5,4.28,16.0,20.0,10.5,14.1,E-W,16.6,36.4,13.5,16.2,186.9,17.4,62.2,12.0,17.5,0,,0,18.98,4.84
164,233.2,-57.4,3.87,16.0,20.0,12.1,16.9,N-S,18.6,40.6,12.8,18.9,186.3,17.2,65.5,11.6,20.4,0,,0,29.3,12.41
165,226.8,-59.7,4.34,20.0,16.0,10.0,14.9,E-W,18.0,40.1,13.4,16.6,188.8,16.9,62.0,14.2,20.4,0,,0,19.45,4.52
166,228.5,-57.3,3.85,16.0,20.0,14.0,18.9,E-W,21.2,37.6,13.6,17.7,183.9,17.8,78.8,12.4,17.8,0,,0,32.58,13.67
167,211.9,-59.4,4.61,20.0,16.0,16.3,19.4,N-S,16.9,36.6,12.6,16.5,184.4,17.6,66.4,13.3,18.7,0,,1,17.58,-1.78
168,227.1,-57.5,4.26,16.0,20.0,11.2,16.1,N-S,20.8,39.0,14.1,17.9,183.6,19.4,72.3,12.6,18.6,0,,0,28.12,12.06
169,227.3,-59.7,4.89,16.0,20.0,15.6,18.8,E-W,19.3,39.2,12.9,16.1,184.2,19.3,66.7,11.3,17.9,0,,0,25.55,6.7
170,217.7,-56.6,3.85,16.0,20.0,13.3,17.3,N-S,18.9,38.8,14.0,17.7,183.4,20.0,71.8,13.1,18.2,0,,0,18.98,1.73
171,209.6,-56.7,4.29,20.0,16.0,12.3,15.9,E-W,18.5,36.7,13.5,18.1,183.5,18.0,77.7,12.5,18.9,0,,0,19.22,3.35
172,214.5,-59.1,4.87,20.0,16.0,15.8,19.4,N-S,16.0,38.3,14.4,17.5,184.3,18.2,77.1,11.9,18.3,0,,0,19.92,0.48
173,223.6,-57.8,3.93,16.0,20.0,14.8,19.2,E-W,21.6,38.0,13.5,17.4,187.4,18.0,68.0,13.2,21.7,0,,0,19.69,0.46
174,208.6,-58.2,4.71,20.0,16.0,15.4,18.8,N-S,21.7,38.3,14.3,18.4,184.1,19.0,78.9,11.9,18.5,0,,0,19.22,0.44
175,226.2,-57.2,3.89,16.0,20.0,15.0,18.5,E-W,20.0,37.3,12.7,17.3,187.5,16.3,71.4,12.8,20.5,0,,0,20.39,1.85
176,211.7,-60.9,4.54,16.0,20.0,14.7,18.2,N-S,20.4,40.8,13.7,17.2,184.6,17.3,68.1,12.0,20.2,1,4.84,1,4.92,-13.27
177,224.8,-57.2,4.71,16.0,20.0,13.8,18.5,N-S,18.4,41.1,14.6,17.7,185.1,16.7,69.1,13.3,19.1,0,,0,29.3,10.82
178,213.0,-61.0,4.45,16.0,20.0,15.8,19.6,E-W,16.6,39.8,12.3,18.1,183.8,17.8,77.1,12.5,21.1,1,4.69,1,4.69,-14.94
179,225.4,-60.1,3.96,20.0,16.0,15.0,19.1,E-W,16.3,39.7,12.8,16.5,185.9,19.4,69.9,11.7,16.8,0,,0,22.27,3.17
180,229.9,-57.0,4.51,16.0,20.0,13.5,17.9,N-S,19.9,39.9,14.5,17.7,185.1,16.9,65.1,12.9,20.3,0,,0,35.62,17.73
181,222.9,-58.4,4.96,20.0,16.0,14.0,18.8,N-S,16.5,38.0,12.9,17.9,188.6,18.1,76.7,12.6,21.1,0,,0,21.09,2.34
182,221.5,-56.6,4.14,20.0,16.0,11.0,15.2,N-S,17.7,38.8,12.7,17.2,186.1,18.0,64.2,11.8,20.9,0,,0,19.69,4.46
183,219.4,-56.4,4.7,16.0,20.0,10.8,15.7,N-S,17.1,37.8,13.8,17.4,188.9,16.1,66.0,13.2,20.9,0,,0,19.22,3.53
184,211.9,-56.2,4.3,16.0,20.0,12.7,17.4,E-W,18.7,39.6,13.7,18.0,189.0,17.8,74.0,12.5,19.8,1,1.72,1,1.64,-15.81
185,214.9,-59.0,3.95,16.0,20.0,11.3,15.9,N-S,21.2,38.6,13.3,18.7,188.7,17.4,77.3,13.1,20.4,1,4.69,1,4.69,-11.26
186,228.3,-56.6,4.18,20.0,16.0,11.8,16.4,E-W,19.0,39.8,13.5,17.0,186.3,16.8,63.0,12.8,20.8,0,,0,30.0,13.59
187,228.8,-59.7,4.43,20.0,16.0,12.7,16.7,N-S,16.7,39.4,13.0,15.8,187.5,17.5,73.8,13.3,21.5,0,,0,26.48,9.76
188,219.6,-60.8,3.82,16.0,20.0,12.3,15.8,N-S,21.0,39.5,12.8,17.2,184.9,16.7,67.9,10.9,18.3,0,,0,16.88,1.04
189,226.3,-56.5,3.97,20.0,16.0,13.8,17.0,N-S,16.1,39.7,13.4,16.3,185.2,16.7,68.8,13.6,19.1,0,,0,30.47,13.51
190,213.4,-59.3,4.35,16.0,20.0,12.9,16.6,N-S,21.0,38.4,12.8,18.6,187.9,18.4,76.5,11.8,20.2,1,4.53,1,4.69,-11.95
191,228.6,-57.1,4.23,16.0,20.0,12.0,15.5,N-S,20.8,39.9,13.4,17.8,184.5,17.8,70.7,14.1,20.8,0,,0,35.62,20.15
192,232.9,-59.5,4.66,16.0,20.0,16.1,19.2,N-S,21.5,38.6,14.1,16.1,185.0,19.8,76.3,11.8,17.7,0,,0,26.25,7.06
193,231.1,-59.0,4.36,16.0,20.0,9.2,14.1,N-S,19.1,36.5,13.6,16.2,187.2,18.2,69.9,13.0,21.9,0,,0,27.19,13.14
194,224.6,-60.4,4.71,16.0,20.0,9.9,14.3,N-S,19.4,36.8,12.1,17.7,186.0,18.0,63.0,13.9,20.5,0,,0,18.98,4.66
195,209.4,-57.7,4.75,20.0,16.0,11.4,16.2,N-S,18.0,39.4,12.5,18.0,183.7,16.8,76.1,11.9,20.6,1,2.81,1,2.81,-13.35
