draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
312,146.7,-56.4,3.35,20.0,16.0,11.5,14.8,E-W,19.2,35.5,12.7,16.0,188.4,16.5,70.9,12.5,19.9,0,,0,25.55,10.72
313,153.9,-59.3,2.71,20.0,16.0,15.4,18.9,N-S,20.9,39.4,12.8,18.3,187.2,17.3,70.3,12.2,20.6,1,5.78,1,5.86,-13.09
314,152.0,-56.0,2.78,16.0,20.0,11.6,15.9,N-S,19.7,37.8,12.8,18.4,188.3,18.1,63.4,11.9,19.0,0,,0,26.25,10.32
315,143.9,-55.3,3.54,20.0,16.0,13.5,17.1,N-S,21.5,40.9,13.7,16.1,186.0,17.2,68.1,12.7,21.5,0,,0,23.44,6.3
316,141.3,-50.3,3.74,16.0,20.0,16.6,19.9,N-S,20.2,38.1,13.3,16.7,184.8,18.7,67.5,12.3,20.2,0,,0,22.5,2.56
317,136.3,-51.0,3.41,16.0,20.0,10.1,14.3,E-W,19.9,37.3,13.4,17.6,185.8,17.7,61.6,11.3,17.0,1,5.0,1,5.16,-9.1
318,145.7,-57.3,3.4,20.0,16.0,10.5,14.4,E-W,18.0,36.8,13.9,18.3,187.8,16.8,63.1,12.8,20.7,0,,0,22.03,7.6
319,137.5,-52.9,2.64,16.0,20.0,9.9,14.4,N-S,18.0,36.4,14.4,18.2,184.0,18.3,72.2,11.1,19.0,0,,0,23.67,9.27
320,154.2,-54.2,3.07,20.0,16.0,12.2,17.0,N-S,17.1,36.1,13.2,16.5,183.8,19.2,65.7,11.1,19.8,1,4.69,1,4.69,-12.35
321,144.5,-52.4,2.65,20.0,16.0,11.4,15.3,E-W,19.1,39.2,12.3,18.7,187.4,17.0,60.8,12.4,20.3,0,,0,24.84,9.5
322,144.6,-58.2,3.22,20.0,16.0,12.4,17.2,E-W,20.1,39.1,12.4,15.8,187.3,18.4,78.4,13.3,21.9,0,,0,24.61,7.44
323,147.2,-54.3,2.84,20.0,16.0,13.8,17.2,N-S,17.3,38.0,13.4,17.6,185.2,18.6,63.1,12.3,18.5,0,,0,24.84,7.62
324,146.0,-56.0,3.41,16.0,20.0,15.5,19.2,N-S,19.2,39.4,14.3,18.2,184.3,16.0,69.4,12.7,18.6,0,,0,26.25,7.02
325,140.1,-60.3,3.31,20.0,16.0,12.3,16.5,N-S,20.4,37.5,13.6,18.4,188.3,18.2,63.1,14.2,21.9,0,,0,25.08,8.54
326,149.7,-55.7,3.6,20.0,16.0,11.0,15.8,N-S,18.5,38.5,13.4,18.3,186.7,16.5,63.6,12.2,18.1,0,,0,23.91,8.15
327,154.9,-57.8,3.26,16.0,20.0,13.6,17.0,E-W,17.3,39.1,12.5,18.1,186.3,19.2,60.0,11.7,19.4,1,4.06,1,3.98,-13.05
328,157.4,-57.7,2.91,16.0,20.0,10.6,15.3,E-W,21.4,38.4,13.4,16.0,183.6,16.7,73.8,12.6,21.7,1,5.78,1,5.86,-9.47
329,138.8,-57.9,3.72,20.0,16.0,14.7,19.0,E-W,20.7,39.2,13.4,19.2,185.4,19.4,66.0,12.7,18.4,0,,0,22.27,3.25
330,140.3,-58.7,2.77,20.0,16.0,15.6,19.1,E-W,19.5,37.2,13.9,16.2,187.5,18.4,67.7,11.8,20.8,0,,0,26.48,7.35
331,151.3,-58.0,3.42,16.0,20.0,11.7,16.0,N-S,18.7,39.7,12.8,16.6,189.0,18.3,77.4,12.1,19.4,0,,0,21.33,5.31
332,138.2,-60.3,3.32,16.0,20.0,13.4,16.8,N-S,20.9,38.9,13.6,17.2,189.4,18.6,63.7,14.2,21.7,0,,0,22.5,5.7
333,148.8,-50.0,3.71,16.0,20.0,13.1,17.4,N-S,19.2,38.6,12.2,18.0,189.0,20.0,72.9,13.0,17.7,0,,0,26.25,8.86
334,141.9,-52.4,2.54,20.0,16.0,12.3,16.7,N-S,19.0,36.8,13.1,17.0,186.6,17.9,76.7,11.6,16.5,0,,0,28.83,12.17
335,138.7,-50.1,3.63,20.0,16.0,15.0,18.9,N-S,20.0,38.5,13.6,18.6,183.8,19.8,65.1,11.3,20.7,0,,0,25.55,6.63
336,154.1,-57.1,3.8,20.0,16.0,10.1,14.3,N-S,17.9,39.4,13.1,16.0,183.4,19.6,74.9,13.7,21.9,1,5.16,1,5.16,-9.17
337,134.6,-60.9,3.21,16.0,20.0,16.5,19.9,N-S,21.8,37.8,13.1,19.1,185.8,17.9,65.6,11.5,18.5,1,3.59,1,3.52,-16.39
