ngram,year,freq_per_1e9,source
merry christmas,1782,32.107,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1783,10.8697,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1784,66.1423,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1785,36.4962,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1786,43.9693,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1787,49.3403,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1788,13.2677,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1789,13.4209,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1790,42.7032,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1791,47.9011,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1792,14.9878,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1793,30.7617,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1794,18.2938,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1795,13.5158,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1796,15.8657,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1797,36.1402,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1798,20.3657,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1799,45.5666,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1800,58.8314,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1801,38.139,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1802,47.6688,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1803,30.8484,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1804,11.6183,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1805,31.1081,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1806,48.3001,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1807,51.8497,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1808,72.9617,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1809,22.8047,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1810,16.7843,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1811,26.4204,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1812,19.7065,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1813,49.4704,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1814,52.2396,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1815,41.5082,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1816,9.4906,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1817,21.4022,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1818,22.722,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1819,64.4503,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1820,59.9389,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1821,57.3558,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1822,65.9248,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1823,106.6397,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1824,94.5092,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1825,97.6103,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1826,82.3299,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1827,127.3403,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1828,101.844,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1829,54.8309,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1830,57.9674,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1831,86.3597,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1832,128.7034,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1833,78.0474,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1834,94.3911,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1835,125.7057,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1836,107.2496,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1837,161.5748,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1838,120.4374,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1839,114.227,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1840,82.5969,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1841,156.7887,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1842,119.9678,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1843,242.3902,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1844,178.1901,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1845,182.3055,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1846,161.357,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1847,153.7053,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1848,241.6795,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1849,230.6472,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1850,275.9423,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1851,239.6179,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1852,268.7021,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1853,265.4728,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1854,222.0395,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1855,220.2387,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1856,232.0888,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1857,310.8753,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1858,249.106,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1859,302.0373,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
merry christmas,1860,374.2559,https://books.google.com/ngrams/json?content=happy%20christmas%2Cmerry%20christmas&year_start=1780&year_end=1860&corpus=en&smoothing=0&case_insensitive=true
