draw,obs_x,obs_y,eye_z,barn_w,barn_d,barn_eaves,barn_ridge,barn_axis,dalton_w,dalton_y0,dalton_eaves,dalton_ridge,forbes_x0,forbes_w,forbes_depth,forbes_eaves,forbes_ridge,body_visible,z_body_min,ridge_visible,H_min,above_ridge
145,169.1,-58.2,4.71,20.0,16.0,13.2,17.0,N-S,20.5,39.2,13.4,16.8,183.8,17.7,77.8,12.1,18.3,1,1.56,1,1.41,-15.57
146,173.7,-56.1,4.9,20.0,16.0,14.4,18.2,N-S,17.4,39.1,14.5,18.1,184.5,17.3,69.8,11.6,19.5,1,1.72,1,1.64,-16.53
147,167.3,-58.8,3.99,20.0,16.0,11.9,16.8,N-S,21.6,35.4,14.8,16.7,185.8,17.0,60.0,11.5,17.3,1,1.56,1,1.41,-15.42
148,173.7,-59.8,4.12,16.0,20.0,15.5,18.5,E-W,19.2,37.7,12.6,15.9,185.5,17.3,74.5,11.9,18.2,1,3.91,1,3.98,-14.54
149,159.8,-57.7,4.41,16.0,20.0,12.6,16.1,E-W,19.6,38.4,14.2,16.4,186.9,19.7,77.3,12.1,21.2,1,3.91,1,3.98,-12.14
150,159.9,-56.9,4.47,20.0,16.0,12.0,16.7,N-S,21.9,36.8,13.4,18.1,186.3,17.3,71.4,12.8,19.9,1,3.59,1,3.75,-12.92
151,159.6,-55.4,3.86,16.0,20.0,10.4,14.3,E-W,18.8,39.1,13.5,18.0,187.2,17.6,60.3,13.5,18.1,1,5.0,1,5.16,-9.17
152,162.9,-60.9,4.1,20.0,16.0,12.7,16.7,N-S,20.0,38.4,14.5,18.8,188.2,17.0,68.3,11.6,20.6,1,4.06,1,3.98,-12.68
153,163.7,-50.7,3.97,16.0,20.0,13.1,16.7,N-S,19.3,38.1,13.9,16.5,188.1,18.3,65.4,13.9,21.8,1,2.19,1,2.34,-14.31
154,160.5,-60.7,4.91,16.0,20.0,12.8,16.8,N-S,19.7,37.6,13.8,17.9,184.7,17.7,74.4,13.9,20.4,1,0.47,1,0.47,-16.32
155,168.9,-53.3,4.43,20.0,16.0,10.0,14.8,E-W,19.9,37.9,13.1,17.4,185.5,16.4,79.4,12.0,19.3,1,9.38,1,10.55,-4.29
156,158.8,-56.7,4.76,20.0,16.0,14.1,17.2,N-S,21.7,36.5,13.8,16.6,186.3,16.2,68.4,11.1,20.6,1,0.47,1,0.47,-16.7
157,163.4,-55.1,4.28,16.0,20.0,14.9,19.0,E-W,17.3,39.5,13.3,17.0,186.9,17.1,79.6,10.9,17.6,1,2.19,1,8.2,-10.8
158,168.6,-60.2,4.63,20.0,16.0,13.9,18.1,N-S,20.8,37.3,12.8,16.3,188.9,17.8,74.1,12.8,21.6,1,5.31,1,5.39,-12.73
159,163.7,-55.9,4.88,16.0,20.0,14.0,17.5,N-S,19.0,37.0,14.4,16.7,188.1,17.4,62.9,11.6,18.6,1,2.03,1,2.11,-15.38
160,166.7,-53.7,4.16,16.0,20.0,13.8,17.8,E-W,16.8,38.5,14.6,17.0,185.2,19.7,78.9,12.3,17.9,1,5.47,1,5.62,-12.21
161,175.9,-56.4,4.16,16.0,20.0,15.5,19.1,N-S,19.9,38.4,13.4,18.1,186.4,16.4,76.0,12.8,20.3,1,2.66,1,2.58,-16.55
162,168.4,-51.3,4.24,16.0,20.0,16.4,19.8,E-W,18.8,37.1,13.6,18.7,184.4,18.7,74.5,13.4,19.8,1,1.72,1,1.88,-17.97
