word,count,proper,pre1822_mean,pre1822_years,first_year,mean_1822_49,mean_1850_1900,ratio_pre1822_to_1850_1900
occasioned,1,,4.867e-05,42,1780,3.738e-05,1.892e-05,2.573
occupation,1,,1.397e-05,42,1780,2.354e-05,2.833e-05,0.493
of,124,,4.033e-02,42,1780,4.079e-02,3.880e-02,1.039
off,2,,2.393e-04,42,1780,2.441e-04,2.567e-04,0.932
offered,1,,8.522e-05,42,1780,1.009e-04,9.324e-05,0.914
often,1,,2.407e-04,42,1780,2.610e-04,2.315e-04,1.039
oftener,1,,5.407e-06,42,1780,5.295e-06,5.125e-06,1.055
old,2,,2.739e-04,42,1780,3.589e-04,4.784e-04,0.572
oliver,4,proper,1.587e-05,42,1780,1.388e-05,1.576e-05,1.007
on,10,,4.991e-03,42,1780,4.901e-03,4.924e-03,1.014
once,1,,2.057e-04,42,1780,2.581e-04,2.798e-04,0.735
one,7,,2.068e-03,42,1780,2.279e-03,2.464e-03,0.839
ones,1,,4.511e-05,42,1780,4.555e-05,5.780e-05,0.780
only,5,,9.888e-04,42,1780,1.057e-03,1.054e-03,0.938
opossum,1,,2.760e-07,29,1785,3.607e-07,3.892e-07,0.709
or,8,,5.234e-03,42,1780,4.524e-03,4.475e-03,1.170
order,1,,5.190e-04,42,1780,4.306e-04,4.516e-04,1.149
other,4,,1.630e-03,42,1780,1.531e-03,1.489e-03,1.094
others,4,,3.911e-04,42,1780,3.934e-04,3.124e-04,1.252
ou,1,proper,8.944e-06,42,1780,7.500e-06,1.347e-05,0.664
our,2,,1.686e-03,42,1780,1.820e-03,1.325e-03,1.272
out,9,,8.276e-04,42,1780,8.498e-04,9.664e-04,0.856
over,1,,4.494e-04,42,1780,5.575e-04,6.519e-04,0.689
own,3,,6.672e-04,42,1780,7.467e-04,5.661e-04,1.179
owned,1,,1.928e-05,42,1780,1.793e-05,3.737e-05,0.516
part,4,,8.133e-04,42,1780,7.356e-04,6.350e-04,1.281
particular,1,,2.340e-04,42,1780,1.824e-04,1.187e-04,1.971
particularly,1,,1.414e-04,42,1780,1.173e-04,6.627e-05,2.134
parts,1,,2.595e-04,42,1780,2.252e-04,1.836e-04,1.414
passed,1,,2.388e-04,42,1780,2.618e-04,2.608e-04,0.915
passes,2,,2.794e-05,42,1780,3.477e-05,3.829e-05,0.730
past,1,,8.010e-05,42,1780,1.106e-04,1.427e-04,0.562
peace,1,,2.959e-04,42,1780,2.075e-04,1.368e-04,2.163
people,5,,6.543e-04,42,1780,5.985e-04,4.951e-04,1.322
perfect,1,,8.765e-05,42,1780,1.092e-04,9.580e-05,0.915
performed,1,,6.595e-05,42,1780,6.613e-05,5.452e-05,1.210
permit,1,,6.038e-05,42,1780,4.692e-05,4.226e-05,1.429
person,1,,4.679e-04,42,1780,3.397e-04,2.748e-04,1.703
philadelphia,1,proper,1.157e-04,42,1780,9.170e-05,1.009e-04,1.147
philosophers,1,,1.916e-05,42,1780,1.839e-05,1.020e-05,1.879
pick,1,,4.767e-06,42,1780,1.027e-05,1.575e-05,0.303
picture,2,,2.798e-05,42,1780,3.971e-05,4.809e-05,0.582
piled,2,,1.611e-06,41,1780,3.593e-06,5.564e-06,0.290
place,3,,6.043e-04,42,1780,5.992e-04,5.361e-04,1.127
places,2,,1.602e-04,42,1780,1.415e-04,1.203e-04,1.331
plaintiff,1,,1.431e-04,41,1780,1.622e-04,2.183e-04,0.656
planet,1,,6.450e-06,40,1780,9.150e-06,8.881e-06,0.726
planets,1,,8.192e-06,40,1782,9.513e-06,7.024e-06,1.166
play,1,,4.137e-05,42,1780,4.130e-05,5.234e-05,0.790
pleasing,1,,3.708e-05,42,1780,2.782e-05,1.420e-05,2.610
pleasures,1,,2.964e-05,42,1780,2.646e-05,1.253e-05,2.366
plenty,3,,2.061e-05,42,1780,1.453e-05,1.896e-05,1.087
pointed,1,,4.571e-05,42,1780,3.879e-05,3.689e-05,1.239
politeness,1,,8.674e-06,42,1780,6.553e-06,3.862e-06,2.246
pony,1,,3.963e-07,27,1786,1.397e-06,2.954e-06,0.134
poor,1,,1.621e-04,42,1780,1.808e-04,1.644e-04,0.986
powder,1,,2.949e-05,42,1780,2.526e-05,2.890e-05,1.021
power,1,,5.431e-04,42,1780,5.935e-04,4.639e-04,1.171
precious,1,,3.110e-05,42,1780,3.516e-05,2.745e-05,1.133
present,2,,5.337e-04,42,1780,5.368e-04,4.870e-04,1.096
presentiment,1,,4.824e-07,30,1787,1.374e-06,1.197e-06,0.403
presently,1,,1.419e-05,42,1780,1.604e-05,1.781e-05,0.797
pretty,1,,4.272e-05,42,1780,4.242e-05,5.488e-05,0.778
probably,1,,1.257e-04,42,1780,1.380e-04,1.412e-04,0.890
process,1,,7.302e-05,42,1780,8.491e-05,1.089e-04,0.671
prodigious,1,,1.176e-05,42,1780,8.596e-06,4.551e-06,2.585
profit,1,,3.099e-05,42,1780,3.729e-05,3.483e-05,0.890
proof,1,,9.291e-05,42,1780,9.870e-05,9.049e-05,1.027
proved,1,,9.244e-05,42,1780,9.882e-05,8.801e-05,1.050
provided,1,,1.791e-04,42,1780,1.301e-04,1.800e-04,0.995
providence,1,proper,6.747e-05,42,1780,6.092e-05,3.848e-05,1.753
pure,1,,5.684e-05,42,1780,7.722e-05,7.618e-05,0.746
purple,1,,1.509e-05,42,1780,1.512e-05,1.666e-05,0.906
pussy,1,,8.190e-08,16,1787,1.055e-07,5.148e-07,0.159
put,2,,2.901e-04,42,1780,2.918e-04,2.798e-04,1.037
quiet,1,,2.763e-05,42,1780,3.871e-05,4.793e-05,0.576
radical,1,,6.387e-06,41,1780,8.456e-06,1.275e-05,0.501
ramble,1,,1.238e-06,37,1780,1.732e-06,1.319e-06,0.939
rambled,1,,4.209e-07,37,1780,5.760e-07,4.032e-07,1.044
ran,1,,2.824e-05,42,1780,2.987e-05,3.650e-05,0.774
rascally,1,,4.011e-07,36,1781,5.728e-07,5.379e-07,0.746
rate,1,,6.094e-05,42,1780,6.969e-05,1.004e-04,0.607
rational,1,,2.802e-05,42,1780,2.654e-05,1.557e-05,1.800
rattled,1,,4.234e-07,32,1781,8.241e-07,1.207e-06,0.351
rattles,1,,3.429e-07,30,1783,4.552e-07,5.162e-07,0.664
rattlesnakes,4,,1.190e-07,27,1788,2.224e-07,3.234e-07,0.368
real,2,,1.451e-04,42,1780,1.424e-04,1.575e-04,0.922
reason,2,,2.678e-04,42,1780,2.522e-04,2.128e-04,1.258
reasoned,1,,2.530e-06,41,1780,3.302e-06,2.297e-06,1.101
recall,1,,7.540e-06,42,1780,1.122e-05,1.370e-05,0.551
recesses,1,,3.844e-06,40,1780,5.169e-06,4.770e-06,0.806
recollect,1,,2.511e-05,42,1780,2.404e-05,1.454e-05,1.728
recollections,1,,2.527e-06,38,1780,9.105e-06,6.800e-06,0.372
recommending,1,,9.597e-06,42,1780,8.510e-06,7.403e-06,1.296
reconcile,1,,1.077e-05,42,1780,1.013e-05,5.508e-06,1.955
refinement,1,,6.648e-06,42,1780,8.800e-06,6.490e-06,1.024
reflecting,1,,9.364e-06,42,1780,1.079e-05,5.722e-06,1.637
refusal,1,,2.012e-05,42,1780,1.856e-05,1.937e-05,1.039
region,1,,3.338e-05,42,1780,3.838e-05,6.508e-05,0.513
regions,1,,2.926e-05,42,1780,3.001e-05,2.988e-05,0.979
regularity,1,,9.936e-06,42,1780,9.011e-06,7.472e-06,1.330
related,1,,4.867e-05,42,1780,3.378e-05,2.771e-05,1.756
relief,1,,9.796e-05,42,1780,1.015e-04,1.030e-04,0.951
remain,1,,1.113e-04,42,1780,1.042e-04,9.198e-05,1.210
remedy,2,,5.028e-05,42,1780,5.317e-05,5.358e-05,0.938
